id,atom_id,atom_type,charge
d26,d26_1,22,'a0=_inf<x<=_0_1355'
d26,d26_10,10,'a0=_0_0175<x<=0_0615'
d26,d26_14,10,'a0=_0_0175<x<=0_0615'
d26,d26_18,10,'a0=_0_0175<x<=0_0615'
d26,d26_2,22,'a0=_inf<x<=_0_1355'
d26,d26_3,22,'a0=_0_1355<x<=_0_0175'
d26,d26_4,22,'a0=_inf<x<=_0_1355'
d26,d26_5,22,'a0=0_1375<x<=+inf'
d26,d26_6,22,'a0=_0_1355<x<=_0_0175'
d261,d261_1,10,'a0=_inf<x<=_0_1355'
d261,d261_2,10,'a0=_0_1355<x<=_0_0175'
d261,d261_3,10,'a0=_0_1355<x<=_0_0175'
d261,d261_6,10,'a0=0_0615<x<=0_1375'
d263,d263_2,10,'a0=0_0615<x<=0_1375'
d263,d263_3,10,'a0=0_1375<x<=+inf'
d264,d264_1,10,'a0=_0_1355<x<=_0_0175'
d264,d264_11,10,'a0=_0_1355<x<=_0_0175'
d264,d264_12,10,'a0=_0_1355<x<=_0_0175'
d264,d264_2,10,'a0=_0_1355<x<=_0_0175'
d264,d264_20,22,'a0=0_1375<x<=+inf'
d264,d264_21,22,'a0=_0_1355<x<=_0_0175'
d264,d264_22,22,'a0=_0_1355<x<=_0_0175'
d264,d264_23,22,'a0=0_0615<x<=0_1375'
d264,d264_24,22,'a0=0_1375<x<=+inf'
d264,d264_25,22,'a0=_0_1355<x<=_0_0175'
d264,d264_29,16,'a0=_inf<x<=_0_1355'
d264,d264_30,16,'a0=_inf<x<=_0_1355'
d264,d264_31,14,'a0=0_1375<x<=+inf'
d264,d264_34,10,'a0=0_0615<x<=0_1375'
d265,d265_1,10,'a0=0_1375<x<=+inf'
d265,d265_12,10,'a0=_0_0175<x<=0_0615'
d265,d265_5,10,'a0=0_1375<x<=+inf'
d265,d265_7,10,'a0=_0_1355<x<=_0_0175'
d265,d265_8,14,'a0=0_1375<x<=+inf'
d266,d266_1,10,'a0=0_0615<x<=0_1375'
d266,d266_18,10,'a0=0_1375<x<=+inf'
d266,d266_19,10,'a0=_0_1355<x<=_0_0175'
d266,d266_25,14,'a0=0_1375<x<=+inf'
d266,d266_27,10,'a0=0_1375<x<=+inf'
d266,d266_28,10,'a0=_0_1355<x<=_0_0175'
d266,d266_35,10,'a0=_0_1355<x<=_0_0175'
d266,d266_5,10,'a0=0_0615<x<=0_1375'
d266,d266_7,10,'a0=_0_1355<x<=_0_0175'
d266,d266_8,14,'a0=0_1375<x<=+inf'
d269,d269_1,10,'a0=_0_1355<x<=_0_0175'
d269,d269_11,10,'a0=_0_1355<x<=_0_0175'
d269,d269_12,10,'a0=_0_1355<x<=_0_0175'
d269,d269_2,10,'a0=_0_1355<x<=_0_0175'
d269,d269_20,22,'a0=0_1375<x<=+inf'
d269,d269_21,22,'a0=_0_1355<x<=_0_0175'
d269,d269_22,22,'a0=0_1375<x<=+inf'
d269,d269_24,22,'a0=_0_1355<x<=_0_0175'
d269,d269_27,10,'a0=_0_0175<x<=0_0615'
d269,d269_31,10,'a0=_0_1355<x<=_0_0175'
d269,d269_32,10,'a0=_0_1355<x<=_0_0175'
d269,d269_36,10,'a0=_0_1355<x<=_0_0175'
d27,d27_15,21,'a0=_0_0175<x<=0_0615'
d27,d27_16,21,'a0=_0_1355<x<=_0_0175'
d27,d27_17,21,'a0=_0_1355<x<=_0_0175'
d27,d27_18,21,'a0=0_0615<x<=0_1375'
d27,d27_2,10,'a0=_0_0175<x<=0_0615'
d27,d27_20,14,'a0=0_1375<x<=+inf'
d27,d27_3,14,'a0=0_1375<x<=+inf'
d27,d27_5,14,'a0=0_1375<x<=+inf'
d270,d270_1,10,'a0=0_0615<x<=0_1375'
d270,d270_21,10,'a0=_0_0175<x<=0_0615'
d270,d270_22,10,'a0=_0_0175<x<=0_0615'
d270,d270_28,10,'a0=_0_0175<x<=0_0615'
d270,d270_29,10,'a0=_0_0175<x<=0_0615'
d270,d270_3,10,'a0=_0_0175<x<=0_0615'
d270,d270_36,10,'a0=_0_0175<x<=0_0615'
d270,d270_37,10,'a0=_0_0175<x<=0_0615'
d270,d270_4,10,'a0=_0_0175<x<=0_0615'
d270,d270_44,10,'a0=_0_0175<x<=0_0615'
d270,d270_45,10,'a0=_0_0175<x<=0_0615'
d270,d270_6,10,'a0=0_0615<x<=0_1375'
d271,d271_1,10,'a0=0_0615<x<=0_1375'
d271,d271_10,10,'a0=0_0615<x<=0_1375'
d271,d271_14,14,'a0=0_1375<x<=+inf'
d271,d271_15,14,'a0=0_1375<x<=+inf'
d271,d271_19,10,'a0=0_1375<x<=+inf'
d271,d271_20,10,'a0=_0_1355<x<=_0_0175'
d271,d271_27,10,'a0=0_1375<x<=+inf'
d271,d271_28,10,'a0=_0_1355<x<=_0_0175'
d271,d271_34,10,'a0=_0_1355<x<=_0_0175'
d271,d271_35,10,'a0=_0_1355<x<=_0_0175'
d272,d272_1,10,'a0=0_0615<x<=0_1375'
d273,d273_1,10,'a0=0_1375<x<=+inf'
d274,d274_1,10,'a0=0_1375<x<=+inf'
d276,d276_1,10,'a0=0_0615<x<=0_1375'
d277,d277_1,10,'a0=_0_0175<x<=0_0615'
d277,d277_14,10,'a0=_0_0175<x<=0_0615'
d277,d277_15,22,'a0=_0_1355<x<=_0_0175'
d277,d277_18,22,'a0=_0_1355<x<=_0_0175'
d277,d277_19,22,'a0=_0_1355<x<=_0_0175'
d277,d277_20,22,'a0=0_1375<x<=+inf'
d277,d277_21,22,'a0=_0_1355<x<=_0_0175'
d277,d277_22,22,'a0=_0_1355<x<=_0_0175'
d277,d277_28,10,'a0=_0_0175<x<=0_0615'
d277,d277_29,10,'a0=_0_0175<x<=0_0615'
d277,d277_3,10,'a0=_0_0175<x<=0_0615'
d277,d277_4,22,'a0=0_1375<x<=+inf'
d277,d277_5,22,'a0=_0_1355<x<=_0_0175'
d277,d277_6,22,'a0=_0_1355<x<=_0_0175'
d277,d277_7,22,'a0=_0_1355<x<=_0_0175'
d277,d277_8,22,'a0=_0_1355<x<=_0_0175'
d277,d277_9,22,'a0=_0_1355<x<=_0_0175'
d278,d278_1,10,'a0=_0_0175<x<=0_0615'
d278,d278_14,14,'a0=0_1375<x<=+inf'
d278,d278_15,22,'a0=_0_0175<x<=0_0615'
d278,d278_16,22,'a0=_0_1355<x<=_0_0175'
d278,d278_17,22,'a0=_0_1355<x<=_0_0175'
d278,d278_18,22,'a0=0_1375<x<=+inf'
d278,d278_19,22,'a0=_0_1355<x<=_0_0175'
d278,d278_20,22,'a0=_0_1355<x<=_0_0175'
d278,d278_26,10,'a0=_0_0175<x<=0_0615'
d278,d278_27,10,'a0=_0_0175<x<=0_0615'
d278,d278_3,10,'a0=_0_0175<x<=0_0615'
d278,d278_4,22,'a0=0_1375<x<=+inf'
d278,d278_5,22,'a0=_0_1355<x<=_0_0175'
d278,d278_6,22,'a0=_0_1355<x<=_0_0175'
d278,d278_7,22,'a0=_0_0175<x<=0_0615'
d278,d278_8,22,'a0=_0_1355<x<=_0_0175'
d278,d278_9,22,'a0=_0_1355<x<=_0_0175'
d279,d279_1,10,'a0=_0_0175<x<=0_0615'
d279,d279_3,10,'a0=_0_0175<x<=0_0615'
d279,d279_4,22,'a0=0_1375<x<=+inf'
d279,d279_5,22,'a0=_0_1355<x<=_0_0175'
d279,d279_6,22,'a0=_0_1355<x<=_0_0175'
d279,d279_7,22,'a0=_0_1355<x<=_0_0175'
d279,d279_8,22,'a0=_0_1355<x<=_0_0175'
d279,d279_9,22,'a0=_0_1355<x<=_0_0175'
d28,d28_1,21,'a0=_0_0175<x<=0_0615'
d28,d28_10,14,'a0=0_1375<x<=+inf'
d28,d28_2,21,'a0=_inf<x<=_0_1355'
d28,d28_3,21,'a0=_inf<x<=_0_1355'
d28,d28_4,21,'a0=0_0615<x<=0_1375'
d28,d28_7,14,'a0=0_1375<x<=+inf'
d281,d281_2,10,'a0=0_0615<x<=0_1375'
d282,d282_2,10,'a0=_0_0175<x<=0_0615'
d282,d282_3,10,'a0=_0_1355<x<=_0_0175'
d282,d282_6,14,'a0=0_1375<x<=+inf'
d283,d283_1,16,'a0=_inf<x<=_0_1355'
d283,d283_10,10,'a0=_0_1355<x<=_0_0175'
d283,d283_2,16,'a0=_inf<x<=_0_1355'
d283,d283_5,14,'a0=0_1375<x<=+inf'
d283,d283_9,10,'a0=0_1375<x<=+inf'
d284,d284_1,16,'a0=_inf<x<=_0_1355'
d284,d284_2,16,'a0=_inf<x<=_0_1355'
d284,d284_5,14,'a0=0_1375<x<=+inf'
d284,d284_9,10,'a0=0_0615<x<=0_1375'
d285,d285_1,16,'a0=_inf<x<=_0_1355'
d285,d285_11,10,'a0=0_1375<x<=+inf'
d285,d285_2,16,'a0=_inf<x<=_0_1355'
d285,d285_5,10,'a0=0_0615<x<=0_1375'
d285,d285_9,14,'a0=0_1375<x<=+inf'
d286,d286_1,14,'a0=0_0615<x<=0_1375'
d286,d286_2,10,'a0=_0_1355<x<=_0_0175'
d286,d286_3,14,'a0=0_0615<x<=0_1375'
d287,d287_1,10,'a0=_0_1355<x<=_0_0175'
d287,d287_14,10,'a0=_0_1355<x<=_0_0175'
d287,d287_2,10,'a0=0_1375<x<=+inf'
d287,d287_21,14,'a0=0_1375<x<=+inf'
d287,d287_22,10,'a0=_0_0175<x<=0_0615'
d287,d287_4,10,'a0=0_1375<x<=+inf'
d287,d287_6,10,'a0=0_1375<x<=+inf'
d287,d287_9,10,'a0=_inf<x<=_0_1355'
d288,d288_1,10,'a0=_0_1355<x<=_0_0175'
d288,d288_10,14,'a0=0_1375<x<=+inf'
d288,d288_12,10,'a0=0_0615<x<=0_1375'
d288,d288_14,16,'a0=_inf<x<=_0_1355'
d288,d288_18,16,'a0=_inf<x<=_0_1355'
d288,d288_2,10,'a0=_0_0175<x<=0_0615'
d288,d288_6,10,'a0=_0_0175<x<=0_0615'
d288,d288_7,10,'a0=_0_1355<x<=_0_0175'
d289,d289_1,10,'a0=0_0615<x<=0_1375'
d289,d289_10,16,'a0=_inf<x<=_0_1355'
d289,d289_2,16,'a0=_inf<x<=_0_1355'
d289,d289_6,10,'a0=0_0615<x<=0_1375'
d29,d29a_1,22,'a0=_0_1355<x<=_0_0175'
d29,d29a_10,10,'a0=0_0615<x<=0_1375'
d29,d29a_16,16,'a0=_0_1355<x<=_0_0175'
d29,d29a_18,16,'a0=_0_1355<x<=_0_0175'
d29,d29a_2,22,'a0=0_1375<x<=+inf'
d29,d29a_3,22,'a0=_0_1355<x<=_0_0175'
d29,d29a_4,22,'a0=0_1375<x<=+inf'
d29,d29a_5,22,'a0=_0_1355<x<=_0_0175'
d29,d29a_6,22,'a0=_0_1355<x<=_0_0175'
d29,d29b_1,22,'a0=_0_1355<x<=_0_0175'
d29,d29b_10,10,'a0=0_0615<x<=0_1375'
d29,d29b_16,16,'a0=_0_1355<x<=_0_0175'
d29,d29b_18,16,'a0=_0_1355<x<=_0_0175'
d29,d29b_2,22,'a0=_0_1355<x<=_0_0175'
d29,d29b_3,22,'a0=_0_1355<x<=_0_0175'
d29,d29b_4,22,'a0=0_1375<x<=+inf'
d29,d29b_5,22,'a0=_0_1355<x<=_0_0175'
d29,d29b_6,22,'a0=0_1375<x<=+inf'
d290,d290_1,22,'a0=_0_1355<x<=_0_0175'
d290,d290_11,14,'a0=0_1375<x<=+inf'
d290,d290_13,14,'a0=0_1375<x<=+inf'
d290,d290_17,10,'a0=0_1375<x<=+inf'
d290,d290_2,22,'a0=_0_1355<x<=_0_0175'
d290,d290_3,22,'a0=_0_0175<x<=0_0615'
d290,d290_4,22,'a0=_0_0175<x<=0_0615'
d290,d290_5,22,'a0=_0_1355<x<=_0_0175'
d290,d290_6,22,'a0=_0_1355<x<=_0_0175'
d291,d291_2,14,'a0=0_1375<x<=+inf'
d291,d291_4,10,'a0=0_1375<x<=+inf'
d292,d292_16,10,'a0=_0_0175<x<=0_0615'
d292,d292_2,14,'a0=0_1375<x<=+inf'
d292,d292_20,10,'a0=_0_0175<x<=0_0615'
d292,d292_5,10,'a0=_0_1355<x<=_0_0175'
d292,d292_6,10,'a0=_0_1355<x<=_0_0175'
d292,d292_9,14,'a0=0_1375<x<=+inf'
d293,d293_1,22,'a0=_0_1355<x<=_0_0175'
d293,d293_2,22,'a0=_0_1355<x<=_0_0175'
d293,d293_3,26,'a0=_0_1355<x<=_0_0175'
d293,d293_4,26,'a0=_0_1355<x<=_0_0175'
d293,d293_5,22,'a0=_0_1355<x<=_0_0175'
d293,d293_6,22,'a0=_0_1355<x<=_0_0175'
d294,d294_1,22,'a0=_0_1355<x<=_0_0175'
d294,d294_11,22,'a0=0_1375<x<=+inf'
d294,d294_12,22,'a0=_0_1355<x<=_0_0175'
d294,d294_13,22,'a0=_0_1355<x<=_0_0175'
d294,d294_2,22,'a0=0_1375<x<=+inf'
d294,d294_3,27,'a0=_0_1355<x<=_0_0175'
d294,d294_4,27,'a0=_0_0175<x<=0_0615'
d294,d294_5,22,'a0=_0_1355<x<=_0_0175'
d294,d294_6,22,'a0=_0_1355<x<=_0_0175'
d295,d295_1,16,'a0=_inf<x<=_0_1355'
d295,d295_2,16,'a0=_inf<x<=_0_1355'
d295,d295_5,10,'a0=0_0615<x<=0_1375'
d297,d297_1,10,'a0=0_0615<x<=0_1375'
d297,d297_10,10,'a0=_0_0175<x<=0_0615'
d297,d297_100,10,'a0=_0_0175<x<=0_0615'
d297,d297_106,10,'a0=_0_0175<x<=0_0615'
d297,d297_107,10,'a0=_0_0175<x<=0_0615'
d297,d297_11,10,'a0=_0_0175<x<=0_0615'
d297,d297_113,10,'a0=_0_0175<x<=0_0615'
d297,d297_114,10,'a0=_0_0175<x<=0_0615'
d297,d297_120,10,'a0=_0_0175<x<=0_0615'
d297,d297_121,10,'a0=0_1375<x<=+inf'
d297,d297_128,10,'a0=_0_0175<x<=0_0615'
d297,d297_129,10,'a0=_0_0175<x<=0_0615'
d297,d297_135,10,'a0=_0_0175<x<=0_0615'
d297,d297_136,10,'a0=_0_0175<x<=0_0615'
d297,d297_142,10,'a0=_0_0175<x<=0_0615'
d297,d297_143,10,'a0=_0_0175<x<=0_0615'
d297,d297_149,10,'a0=_0_0175<x<=0_0615'
d297,d297_150,10,'a0=_0_0175<x<=0_0615'
d297,d297_156,10,'a0=_0_0175<x<=0_0615'
d297,d297_157,10,'a0=0_1375<x<=+inf'
d297,d297_163,14,'a0=0_1375<x<=+inf'
d297,d297_165,10,'a0=_0_1355<x<=_0_0175'
d297,d297_166,10,'a0=_0_1355<x<=_0_0175'
d297,d297_169,10,'a0=_0_1355<x<=_0_0175'
d297,d297_17,10,'a0=_0_0175<x<=0_0615'
d297,d297_172,10,'a0=_0_1355<x<=_0_0175'
d297,d297_175,10,'a0=_0_1355<x<=_0_0175'
d297,d297_178,10,'a0=0_0615<x<=0_1375'
d297,d297_18,10,'a0=_0_0175<x<=0_0615'
d297,d297_181,16,'a0=_inf<x<=_0_1355'
d297,d297_182,16,'a0=_inf<x<=_0_1355'
d297,d297_183,10,'a0=0_0615<x<=0_1375'
d297,d297_184,10,'a0=_0_1355<x<=_0_0175'
d297,d297_185,10,'a0=_0_1355<x<=_0_0175'
d297,d297_188,10,'a0=_0_1355<x<=_0_0175'
d297,d297_191,10,'a0=_0_1355<x<=_0_0175'
d297,d297_194,10,'a0=_0_1355<x<=_0_0175'
d297,d297_197,10,'a0=_0_1355<x<=_0_0175'
d297,d297_2,10,'a0=0_0615<x<=0_1375'
d297,d297_200,10,'a0=_0_1355<x<=_0_0175'
d297,d297_203,10,'a0=_inf<x<=_0_1355'
d297,d297_24,10,'a0=_0_0175<x<=0_0615'
d297,d297_25,10,'a0=_0_0175<x<=0_0615'
d297,d297_3,10,'a0=_0_0175<x<=0_0615'
d297,d297_31,10,'a0=_0_0175<x<=0_0615'
d297,d297_32,10,'a0=_0_0175<x<=0_0615'
d297,d297_38,10,'a0=_0_0175<x<=0_0615'
d297,d297_39,10,'a0=0_1375<x<=+inf'
d297,d297_48,10,'a0=_0_0175<x<=0_0615'
d297,d297_49,10,'a0=_0_0175<x<=0_0615'
d297,d297_55,10,'a0=_0_0175<x<=0_0615'
d297,d297_56,10,'a0=_0_0175<x<=0_0615'
d297,d297_62,10,'a0=_0_0175<x<=0_0615'
d297,d297_63,10,'a0=_0_0175<x<=0_0615'
d297,d297_69,10,'a0=_0_0175<x<=0_0615'
d297,d297_7,10,'a0=0_0615<x<=0_1375'
d297,d297_70,10,'a0=_0_0175<x<=0_0615'
d297,d297_76,10,'a0=_0_0175<x<=0_0615'
d297,d297_77,10,'a0=0_1375<x<=+inf'
d297,d297_84,10,'a0=0_0615<x<=0_1375'
d297,d297_86,10,'a0=_0_0175<x<=0_0615'
d297,d297_92,10,'a0=_0_0175<x<=0_0615'
d297,d297_93,10,'a0=_0_0175<x<=0_0615'
d297,d297_99,10,'a0=_0_0175<x<=0_0615'
d299,d299_1,22,'a0=_0_1355<x<=_0_0175'
d299,d299_2,22,'a0=_0_1355<x<=_0_0175'
d299,d299_3,22,'a0=0_1375<x<=+inf'
d299,d299_4,22,'a0=_0_1355<x<=_0_0175'
d299,d299_5,22,'a0=0_1375<x<=+inf'
d299,d299_6,22,'a0=_0_1355<x<=_0_0175'
d3,d3_1,22,'a0=_0_1355<x<=_0_0175'
d3,d3_11,14,'a0=0_1375<x<=+inf'
d3,d3_12,22,'a0=_0_0175<x<=0_0615'
d3,d3_13,22,'a0=_0_0175<x<=0_0615'
d3,d3_14,14,'a0=0_1375<x<=+inf'
d3,d3_15,22,'a0=_0_1355<x<=_0_0175'
d3,d3_16,22,'a0=_0_1355<x<=_0_0175'
d3,d3_17,22,'a0=_inf<x<=_0_1355'
d3,d3_18,22,'a0=0_1375<x<=+inf'
d3,d3_2,22,'a0=_0_1355<x<=_0_0175'
d3,d3_23,10,'a0=_0_0175<x<=0_0615'
d3,d3_3,22,'a0=_0_0175<x<=0_0615'
d3,d3_4,22,'a0=_0_0175<x<=0_0615'
d3,d3_5,22,'a0=_0_1355<x<=_0_0175'
d3,d3_6,22,'a0=_0_1355<x<=_0_0175'
d30,d30_1,22,'a0=_0_1355<x<=_0_0175'
d30,d30_2,22,'a0=_0_1355<x<=_0_0175'
d30,d30_3,22,'a0=_0_1355<x<=_0_0175'
d30,d30_4,22,'a0=_0_1355<x<=_0_0175'
d30,d30_5,22,'a0=0_1375<x<=+inf'
d30,d30_6,22,'a0=_0_1355<x<=_0_0175'
d302,d302_2,10,'a0=_0_1355<x<=_0_0175'
d302,d302_3,14,'a0=0_1375<x<=+inf'
d303,d303_1,22,'a0=_0_1355<x<=_0_0175'
d303,d303_2,22,'a0=_0_1355<x<=_0_0175'
d303,d303_3,22,'a0=_0_1355<x<=_0_0175'
d303,d303_4,22,'a0=_0_1355<x<=_0_0175'
d303,d303_5,22,'a0=0_1375<x<=+inf'
d303,d303_6,22,'a0=_0_1355<x<=_0_0175'
d304,d304a_1,22,'a0=_0_1355<x<=_0_0175'
d304,d304a_12,10,'a0=_0_0175<x<=0_0615'
d304,d304a_16,10,'a0=_0_0175<x<=0_0615'
d304,d304a_2,22,'a0=_inf<x<=_0_1355'
d304,d304a_20,10,'a0=_0_0175<x<=0_0615'
d304,d304a_3,22,'a0=0_1375<x<=+inf'
d304,d304a_4,22,'a0=_inf<x<=_0_1355'
d304,d304a_5,22,'a0=_0_1355<x<=_0_0175'
d304,d304a_6,22,'a0=_inf<x<=_0_1355'
d304,d304b_1,22,'a0=_inf<x<=_0_1355'
d304,d304b_11,10,'a0=_0_0175<x<=0_0615'
d304,d304b_15,10,'a0=_0_0175<x<=0_0615'
d304,d304b_2,22,'a0=_inf<x<=_0_1355'
d304,d304b_23,10,'a0=_0_0175<x<=0_0615'
d304,d304b_3,22,'a0=0_1375<x<=+inf'
d304,d304b_4,22,'a0=_0_1355<x<=_0_0175'
d304,d304b_5,22,'a0=_0_1355<x<=_0_0175'
d304,d304b_6,22,'a0=_inf<x<=_0_1355'
d305,d305_1,22,'a0=_0_1355<x<=_0_0175'
d305,d305_10,10,'a0=_0_0175<x<=0_0615'
d305,d305_11,22,'a0=_0_1355<x<=_0_0175'
d305,d305_14,22,'a0=_0_1355<x<=_0_0175'
d305,d305_15,22,'a0=_0_1355<x<=_0_0175'
d305,d305_16,22,'a0=_0_1355<x<=_0_0175'
d305,d305_17,22,'a0=_0_1355<x<=_0_0175'
d305,d305_18,22,'a0=_0_1355<x<=_0_0175'
d305,d305_2,22,'a0=_0_1355<x<=_0_0175'
d305,d305_3,22,'a0=_0_1355<x<=_0_0175'
d305,d305_4,22,'a0=_0_1355<x<=_0_0175'
d305,d305_5,22,'a0=0_1375<x<=+inf'
d305,d305_6,22,'a0=_0_1355<x<=_0_0175'
d306,d306_10,10,'a0=0_1375<x<=+inf'
d306,d306_14,10,'a0=_0_1355<x<=_0_0175'
d306,d306_2,10,'a0=0_1375<x<=+inf'
d306,d306_3,10,'a0=_inf<x<=_0_1355'
d306,d306_6,10,'a0=_0_1355<x<=_0_0175'
d308,d308_1,22,'a0=_0_1355<x<=_0_0175'
d308,d308_11,10,'a0=_0_1355<x<=_0_0175'
d308,d308_12,10,'a0=_0_1355<x<=_0_0175'
d308,d308_13,14,'a0=0_1375<x<=+inf'
d308,d308_2,22,'a0=_0_1355<x<=_0_0175'
d308,d308_3,22,'a0=_0_0175<x<=0_0615'
d308,d308_4,22,'a0=0_1375<x<=+inf'
d308,d308_5,22,'a0=_0_1355<x<=_0_0175'
d308,d308_6,22,'a0=_0_1355<x<=_0_0175'
d309,d309_1,10,'a0=0_1375<x<=+inf'
d309,d309_2,10,'a0=0_1375<x<=+inf'
d31,d31a_1,22,'a0=0_1375<x<=+inf'
d31,d31a_10,29,'a0=_0_0175<x<=0_0615'
d31,d31a_11,22,'a0=_inf<x<=_0_1355'
d31,d31a_12,22,'a0=0_1375<x<=+inf'
d31,d31a_13,22,'a0=0_1375<x<=+inf'
d31,d31a_14,22,'a0=_inf<x<=_0_1355'
d31,d31a_15,22,'a0=_inf<x<=_0_1355'
d31,d31a_2,22,'a0=0_1375<x<=+inf'
d31,d31a_21,10,'a0=0_0615<x<=0_1375'
d31,d31a_26,10,'a0=0_0615<x<=0_1375'
d31,d31a_3,22,'a0=_inf<x<=_0_1355'
d31,d31a_4,29,'a0=_0_0175<x<=0_0615'
d31,d31a_5,22,'a0=_inf<x<=_0_1355'
d31,d31a_6,22,'a0=_inf<x<=_0_1355'
d311,d311_1,22,'a0=_0_1355<x<=_0_0175'
d311,d311_12,10,'a0=_0_0175<x<=0_0615'
d311,d311_13,10,'a0=_0_1355<x<=_0_0175'
d311,d311_14,10,'a0=_0_1355<x<=_0_0175'
d311,d311_15,10,'a0=_0_1355<x<=_0_0175'
d311,d311_16,10,'a0=_0_0175<x<=0_0615'
d311,d311_18,10,'a0=_0_0175<x<=0_0615'
d311,d311_2,22,'a0=_0_1355<x<=_0_0175'
d311,d311_28,14,'a0=0_1375<x<=+inf'
d311,d311_3,22,'a0=_0_1355<x<=_0_0175'
d311,d311_31,10,'a0=0_1375<x<=+inf'
d311,d311_4,22,'a0=_0_1355<x<=_0_0175'
d311,d311_5,22,'a0=_0_1355<x<=_0_0175'
d311,d311_6,22,'a0=_0_1355<x<=_0_0175'
d313,d313_1,22,'a0=0_1375<x<=+inf'
d313,d313_10,22,'a0=_inf<x<=_0_1355'
d313,d313_11,22,'a0=_0_1355<x<=_0_0175'
d313,d313_12,22,'a0=0_1375<x<=+inf'
d313,d313_13,22,'a0=_0_1355<x<=_0_0175'
d313,d313_14,22,'a0=_0_1355<x<=_0_0175'
d313,d313_18,10,'a0=_0_1355<x<=_0_0175'
d313,d313_19,10,'a0=_0_1355<x<=_0_0175'
d313,d313_2,22,'a0=_0_1355<x<=_0_0175'
d313,d313_21,10,'a0=_0_0175<x<=0_0615'
d313,d313_26,10,'a0=_0_1355<x<=_0_0175'
d313,d313_27,10,'a0=_0_1355<x<=_0_0175'
d313,d313_3,22,'a0=_inf<x<=_0_1355'
d313,d313_30,10,'a0=_0_0175<x<=0_0615'
d313,d313_34,10,'a0=_0_1355<x<=_0_0175'
d313,d313_38,10,'a0=_0_1355<x<=_0_0175'
d313,d313_4,22,'a0=_0_1355<x<=_0_0175'
d313,d313_42,10,'a0=_0_1355<x<=_0_0175'
d313,d313_46,10,'a0=_0_1355<x<=_0_0175'
d313,d313_5,22,'a0=_0_1355<x<=_0_0175'
d313,d313_6,22,'a0=_0_1355<x<=_0_0175'
d313,d313_9,22,'a0=_0_1355<x<=_0_0175'
d315,d315_1,22,'a0=_0_1355<x<=_0_0175'
d315,d315_12,22,'a0=_0_1355<x<=_0_0175'
d315,d315_13,22,'a0=_0_1355<x<=_0_0175'
d315,d315_14,22,'a0=_0_1355<x<=_0_0175'
d315,d315_15,22,'a0=_0_1355<x<=_0_0175'
d315,d315_16,22,'a0=_0_1355<x<=_0_0175'
d315,d315_17,22,'a0=_0_1355<x<=_0_0175'
d315,d315_2,22,'a0=_0_1355<x<=_0_0175'
d315,d315_23,10,'a0=_0_0175<x<=0_0615'
d315,d315_25,14,'a0=0_1375<x<=+inf'
d315,d315_27,14,'a0=0_1375<x<=+inf'
d315,d315_3,22,'a0=_0_1355<x<=_0_0175'
d315,d315_4,22,'a0=_0_1355<x<=_0_0175'
d315,d315_5,22,'a0=_0_1355<x<=_0_0175'
d315,d315_6,22,'a0=_0_1355<x<=_0_0175'
d316,d316_1,22,'a0=_0_1355<x<=_0_0175'
d316,d316_2,22,'a0=_0_1355<x<=_0_0175'
d316,d316_3,22,'a0=_0_1355<x<=_0_0175'
d316,d316_4,22,'a0=_0_1355<x<=_0_0175'
d316,d316_5,22,'a0=0_1375<x<=+inf'
d316,d316_6,22,'a0=_0_1355<x<=_0_0175'
d316,d316_8,10,'a0=0_1375<x<=+inf'
d318,d318_1,22,'a0=0_1375<x<=+inf'
d318,d318_10,16,'a0=_inf<x<=_0_1355'
d318,d318_11,16,'a0=_inf<x<=_0_1355'
d318,d318_13,22,'a0=0_0615<x<=0_1375'
d318,d318_15,22,'a0=_0_1355<x<=_0_0175'
d318,d318_16,22,'a0=_0_1355<x<=_0_0175'
d318,d318_17,22,'a0=0_1375<x<=+inf'
d318,d318_18,22,'a0=_0_1355<x<=_0_0175'
d318,d318_19,22,'a0=_0_1355<x<=_0_0175'
d318,d318_2,22,'a0=_0_1355<x<=_0_0175'
d318,d318_3,22,'a0=_0_1355<x<=_0_0175'
d318,d318_4,22,'a0=0_0615<x<=0_1375'
d318,d318_5,22,'a0=_0_1355<x<=_0_0175'
d318,d318_6,22,'a0=_0_1355<x<=_0_0175'
d319,d319_1,10,'a0=_0_0175<x<=0_0615'
d32,d32a_1,22,'a0=0_1375<x<=+inf'
d32,d32a_10,29,'a0=_0_0175<x<=0_0615'
d32,d32a_11,22,'a0=_0_1355<x<=_0_0175'
d32,d32a_12,22,'a0=_inf<x<=_0_1355'
d32,d32a_13,22,'a0=0_1375<x<=+inf'
d32,d32a_14,22,'a0=_0_1355<x<=_0_0175'
d32,d32a_15,22,'a0=_0_1355<x<=_0_0175'
d32,d32a_2,22,'a0=_inf<x<=_0_1355'
d32,d32a_21,10,'a0=_0_0175<x<=0_0615'
d32,d32a_25,10,'a0=_0_0175<x<=0_0615'
d32,d32a_3,22,'a0=_0_1355<x<=_0_0175'
d32,d32a_4,29,'a0=_0_0175<x<=0_0615'
d32,d32a_5,22,'a0=_0_1355<x<=_0_0175'
d32,d32a_6,22,'a0=_0_1355<x<=_0_0175'
d320,d320_1,22,'a0=_0_1355<x<=_0_0175'
d320,d320_11,14,'a0=0_1375<x<=+inf'
d320,d320_2,22,'a0=_0_1355<x<=_0_0175'
